  4.9000000e+001	  5.0000000e+000	  6.5300000e+002	  5.9849726e+001	  4.1137701e+001	
  5.0000000e+001	  6.0000000e+000	  6.5450000e+002	  5.7758964e+001	  3.5881177e+001	
  5.1000000e+001	  4.0000000e+000	  6.5750000e+002	  1.1371190e+002	  6.9754872e+001	
  5.2000000e+001	  5.0000000e+000	  6.6350000e+002	  7.2402872e+001	  2.9430239e+001	
  5.3000000e+001	  6.0000000e+000	  6.6500000e+002	  6.4603058e+001	  3.3499354e+001	
  5.4000000e+001	  4.0000000e+000	  6.6650000e+002	  6.2513940e+001	  5.1151130e+001	
  5.5000000e+001	  6.0000000e+000	  6.7100000e+002	  7.4731689e+001	  3.1136560e+001	
  5.6000000e+001	  5.0000000e+000	  6.7250000e+002	  8.2904835e+001	  3.8644345e+001	
  5.7000000e+001	  2.0000000e+000	  6.7400000e+002	  1.3700000e+002	  1.1180646e+002	
  5.8000000e+001	  4.0000000e+000	  6.7550000e+002	  8.6078849e+001	  7.3725088e+001	
  5.9000000e+001	  1.0000000e+000	  6.8150000e+002	  0.0000000e+000	  0.0000000e+000	
  6.0000000e+001	  5.0000000e+000	  6.8300000e+002	  8.4780304e+001	  2.6205306e+001	
  6.1000000e+001	  4.0000000e+000	  6.8450000e+002	  5.3589342e+001	  2.6114798e+001	
  6.2000000e+001	  6.0000000e+000	  6.8600000e+002	  6.3854445e+001	  4.1279489e+001	
  6.3000000e+001	  6.0000000e+000	  6.9200000e+002	  7.7511620e+001	  2.5229501e+001	
  6.4000000e+001	  5.0000000e+000	  6.9350000e+002	  7.5068798e+001	  3.7729820e+001	
  6.5000000e+001	  4.0000000e+000	  6.9500000e+002	  1.1151899e+002	  6.5319062e+001	
  6.6000000e+001	  6.0000000e+000	  7.0100000e+002	  7.4180887e+001	  4.0280927e+001	
  6.7000000e+001	  4.0000000e+000	  7.0250000e+002	  9.3013088e+001	  3.1152841e+001	
  6.8000000e+001	  5.0000000e+000	  7.0400000e+002	  8.4327779e+001	  5.8805566e+001	
  6.9000000e+001	  3.0000000e+000	  7.0550000e+002	  6.7785670e+001	  2.7359745e+001	
  7.0000000e+001	  6.0000000e+000	  7.0850000e+002	  8.3167206e+001	  3.2534232e+001	
  7.1000000e+001	  4.0000000e+000	  7.1000000e+002	  8.2342487e+001	  5.0831431e+001	
  7.2000000e+001	  1.0000000e+000	  7.1150000e+002	  0.0000000e+000	  0.0000000e+000	
  7.3000000e+001	  3.0000000e+000	  7.1300000e+002	  8.7940780e+001	  3.7202304e+001	
  7.4000000e+001	  5.0000000e+000	  7.1450000e+002	  9.1095325e+001	  5.0227771e+001	
  7.5000000e+001	  2.0000000e+000	  7.1600000e+002	  1.3700000e+002	  1.1215037e+002	
  7.6000000e+001	  4.0000000e+000	  7.1900000e+002	  9.9767269e+001	  7.6675693e+001	
  7.7000000e+001	  6.0000000e+000	  7.2050000e+002	  8.6354883e+001	  3.5600272e+001	
  7.8000000e+001	  3.0000000e+000	  7.2350000e+002	  1.0180933e+002	  4.3372553e+001	
  7.9000000e+001	  5.0000000e+000	  7.2500000e+002	  9.9972538e+001	  4.8928576e+001	
  8.0000000e+001	  4.0000000e+000	  7.2650000e+002	  5.6333244e+001	  2.6173017e+001	
  8.1000000e+001	  6.0000000e+000	  7.2950000e+002	  6.6350774e+001	  3.3565187e+001	
  8.2000000e+001	  1.0000000e+000	  7.3400000e+002	  0.0000000e+000	  0.0000000e+000	
  8.3000000e+001	  4.0000000e+000	  7.3550000e+002	  9.4416636e+001	  6.5622418e+001	
  8.4000000e+001	  5.0000000e+000	  7.3700000e+002	  9.0945831e+001	  7.0089861e+001	
  8.5000000e+001	  3.0000000e+000	  7.3850000e+002	  7.8534297e+001	  2.6079684e+001	
  8.6000000e+001	  6.0000000e+000	  7.4000000e+002	  6.0537680e+001	  3.4931581e+001	
  8.7000000e+001	  4.0000000e+000	  7.4300000e+002	  9.6686676e+001	  6.0147056e+001	
  8.8000000e+001	  3.0000000e+000	  7.4600000e+002	  7.4341183e+001	  4.2490202e+001	
  8.9000000e+001	  5.0000000e+000	  7.4750000e+002	  1.0613750e+002	  3.5393696e+001	
  9.0000000e+001	  2.0000000e+000	  7.4900000e+002	  1.3700000e+002	  1.2103995e+002	
  9.1000000e+001	  6.0000000e+000	  7.5050000e+002	  5.7747563e+001	  3.4540662e+001	
  9.2000000e+001	  4.0000000e+000	  7.5200000e+002	  7.5469076e+001	  5.3043850e+001	
  9.3000000e+001	  6.0000000e+000	  7.5500000e+002	  8.4864043e+001	  4.5143842e+001	
  9.4000000e+001	  3.0000000e+000	  7.5650000e+002	  9.1285955e+001	  3.8100756e+001	
  9.5000000e+001	  5.0000000e+000	  7.5800000e+002	  1.1970025e+002	  4.6178208e+001	
  9.6000000e+001	  4.0000000e+000	  7.5950000e+002	  7.5975720e+001	  5.8838572e+001	
  9.7000000e+001	  1.0000000e+000	  7.6100000e+002	  0.0000000e+000	  0.0000000e+000	
  9.8000000e+001	  6.0000000e+000	  7.6550000e+002	  7.6447011e+001	  2.6787980e+001	
  9.9000000e+001	  4.0000000e+000	  7.6850000e+002	  7.4630644e+001	  3.8074291e+001	
  1.0000000e+002	  5.0000000e+000	  7.7000000e+002	  9.4682693e+001	  5.7108101e+001	
  1.0100000e+002	  3.0000000e+000	  7.7150000e+002	  5.9085718e+001	  2.6435706e+001	
  1.0200000e+002	  6.0000000e+000	  7.7450000e+002	  5.2778194e+001	  3.1906651e+001	
  1.0300000e+002	  4.0000000e+000	  7.7600000e+002	  9.0736968e+001	  4.4155205e+001	
  1.0400000e+002	  3.0000000e+000	  7.7900000e+002	  1.0500893e+002	  4.6483064e+001	
  1.0500000e+002	  5.0000000e+000	  7.8050000e+002	  1.2808273e+002	  2.5178128e+001	
  1.0600000e+002	  2.0000000e+000	  7.8200000e+002	  1.3700000e+002	  1.1773323e+002	
  1.0700000e+002	  6.0000000e+000	  7.8350000e+002	  6.5679987e+001	  2.6990588e+001	
  1.0800000e+002	  4.0000000e+000	  7.8500000e+002	  1.0996422e+002	  6.2276029e+001	
  1.0900000e+002	  1.0000000e+000	  7.8650000e+002	  0.0000000e+000	  0.0000000e+000	
  1.1000000e+002	  3.0000000e+000	  7.8950000e+002	  7.8283333e+001	  2.5800112e+001	
  1.1100000e+002	  5.0000000e+000	  7.9100000e+002	  1.2504406e+002	  7.3068130e+001	
  1.1200000e+002	  4.0000000e+000	  7.9250000e+002	  9.0118953e+001	  3.6397093e+001	
  1.1300000e+002	  6.0000000e+000	  7.9400000e+002	  7.8080386e+001	  3.4796329e+001	
  1.1400000e+002	  6.0000000e+000	  8.0000000e+002	  6.7698566e+001	  4.7244308e+001	
  1.1500000e+002	  4.0000000e+000	  8.0150000e+002	  8.5422652e+001	  5.0194931e+001	
  1.1600000e+002	  5.0000000e+000	  8.0300000e+002	  8.9885874e+001	  4.1873910e+001	
  1.1700000e+002	  3.0000000e+000	  8.0450000e+002	  7.5770241e+001	  2.9687184e+001	
  1.1800000e+002	  1.0000000e+000	  8.0600000e+002	  0.0000000e+000	  0.0000000e+000	
  1.1900000e+002	  4.0000000e+000	  8.0900000e+002	  8.2713899e+001	  5.6704286e+001	
  1.2000000e+002	  6.0000000e+000	  8.1050000e+002	  5.7092064e+001	  3.0092221e+001	
  1.2100000e+002	  5.0000000e+000	  8.1350000e+002	  1.1494912e+002	  5.4225105e+001	
  1.2200000e+002	  2.0000000e+000	  8.1500000e+002	  1.3700000e+002	  1.1619761e+002	
  1.2300000e+002	  4.0000000e+000	  8.1650000e+002	  1.1049723e+002	  6.9689270e+001	
  1.2400000e+002	  3.0000000e+000	  8.1800000e+002	  9.2973031e+001	  4.1884541e+001	
  1.2500000e+002	  6.0000000e+000	  8.1950000e+002	  6.9221709e+001	  2.6584946e+001	
  1.2600000e+002	  1.0000000e+000	  8.2250000e+002	  0.0000000e+000	  0.0000000e+000	
  1.2700000e+002	  5.0000000e+000	  8.2400000e+002	  8.2833329e+001	  6.9170440e+001	
  1.2800000e+002	  4.0000000e+000	  8.2550000e+002	  4.5531921e+001	  2.9500859e+001	
  1.2900000e+002	  3.0000000e+000	  8.2850000e+002	  9.3100229e+001	  5.5767652e+001	
  1.3000000e+002	  6.0000000e+000	  8.3000000e+002	  7.7029847e+001	  4.2440427e+001	
  1.3100000e+002	  4.0000000e+000	  8.3150000e+002	  6.6328503e+001	  3.3096071e+001	
  1.3200000e+002	  5.0000000e+000	  8.3600000e+002	  9.3107927e+001	  3.6430719e+001	
  1.3300000e+002	  6.0000000e+000	  8.3750000e+002	  6.6683488e+001	  3.4573219e+001	
  1.3400000e+002	  4.0000000e+000	  8.3900000e+002	  8.8416142e+001	  4.4183784e+001	
  1.3500000e+002	  1.0000000e+000	  8.4050000e+002	  0.0000000e+000	  0.0000000e+000	
  1.3600000e+002	  3.0000000e+000	  8.4200000e+002	  1.0417901e+002	  3.7770424e+001	
  1.3700000e+002	  2.0000000e+000	  8.4500000e+002	  1.3700000e+002	  1.1535616e+002	
  1.3800000e+002	  5.0000000e+000	  8.4650000e+002	  1.2137865e+002	  6.7829565e+001	
  1.3900000e+002	  4.0000000e+000	  8.4800000e+002	  1.0500291e+002	  5.3042926e+001	
  1.4000000e+002	  6.0000000e+000	  8.4950000e+002	  8.7248523e+001	  3.3371785e+001	
  1.4100000e+002	  3.0000000e+000	  8.5250000e+002	  7.9982261e+001	  4.5570342e+001	
  1.4200000e+002	  4.0000000e+000	  8.5400000e+002	  7.4796921e+001	  3.6244864e+001	
  1.4300000e+002	  1.0000000e+000	  8.5550000e+002	  0.0000000e+000	  0.0000000e+000	
  1.4400000e+002	  5.0000000e+000	  8.5700000e+002	  7.0142613e+001	  4.9208212e+001	
  1.4500000e+002	  6.0000000e+000	  8.5850000e+002	  7.5678152e+001	  2.6709276e+001	
  1.4600000e+002	  4.0000000e+000	  8.6150000e+002	  1.0041047e+002	  6.6665735e+001	
  1.4700000e+002	  3.0000000e+000	  8.6450000e+002	  1.0233659e+002	  4.7328592e+001	
  1.4800000e+002	  6.0000000e+000	  8.6600000e+002	  8.8288593e+001	  3.2091337e+001	
  1.4900000e+002	  5.0000000e+000	  8.6900000e+002	  8.8906212e+001	  2.8370809e+001	
  1.5000000e+002	  4.0000000e+000	  8.7050000e+002	  9.8814954e+001	  5.1572964e+001	
  1.5100000e+002	  1.0000000e+000	  8.7200000e+002	  0.0000000e+000	  0.0000000e+000	
  1.5200000e+002	  6.0000000e+000	  8.7350000e+002	  5.4124797e+001	  3.2432604e+001	
  1.5300000e+002	  4.0000000e+000	  8.7650000e+002	  6.6233547e+001	  4.3509658e+001	
  1.5400000e+002	  3.0000000e+000	  8.7800000e+002	  8.1090840e+001	  2.8876565e+001	
  1.5500000e+002	  5.0000000e+000	  8.7950000e+002	  7.4274113e+001	  4.9025910e+001	
  1.5600000e+002	  2.0000000e+000	  8.8100000e+002	  1.3700000e+002	  1.1075022e+002	
  1.5700000e+002	  6.0000000e+000	  8.8250000e+002	  6.8247669e+001	  2.9356248e+001	
  1.5800000e+002	  4.0000000e+000	  8.8400000e+002	  3.6374761e+001	  2.8215199e+001	
  1.5900000e+002	  1.0000000e+000	  8.8850000e+002	  0.0000000e+000	  0.0000000e+000	
  1.6000000e+002	  5.0000000e+000	  8.9000000e+002	  8.6679623e+001	  5.9380154e+001	
  1.6100000e+002	  4.0000000e+000	  8.9150000e+002	  7.8693072e+001	  4.2197212e+001	
  1.6200000e+002	  3.0000000e+000	  8.9300000e+002	  5.8294521e+001	  2.5207349e+001	
  1.6300000e+002	  6.0000000e+000	  8.9450000e+002	  6.2849887e+001	  2.5578221e+001	
  1.6400000e+002	  4.0000000e+000	  8.9900000e+002	  8.3518117e+001	  5.8458934e+001	
  1.6500000e+002	  6.0000000e+000	  9.0050000e+002	  8.2139186e+001	  3.4494449e+001	
  1.6600000e+002	  5.0000000e+000	  9.0200000e+002	  6.2038933e+001	  2.8982221e+001	
  1.6700000e+002	  3.0000000e+000	  9.0350000e+002	  6.7907082e+001	  3.1864520e+001	
  1.6800000e+002	  4.0000000e+000	  9.0650000e+002	  7.8849442e+001	  6.7275199e+001	
  1.6900000e+002	  1.0000000e+000	  9.0800000e+002	  0.0000000e+000	  0.0000000e+000	
  1.7000000e+002	  2.0000000e+000	  9.0950000e+002	  1.3700000e+002	  1.2750303e+002	
  1.7100000e+002	  6.0000000e+000	  9.1100000e+002	  7.4533000e+001	  4.0420990e+001	
  1.7200000e+002	  5.0000000e+000	  9.1250000e+002	  9.1050115e+001	  5.2347481e+001	
  1.7300000e+002	  4.0000000e+000	  9.1400000e+002	  1.0946058e+002	  5.1866160e+001	
  1.7400000e+002	  3.0000000e+000	  9.1700000e+002	  8.0228157e+001	  3.0061559e+001	
  1.7500000e+002	  6.0000000e+000	  9.1850000e+002	  6.8554020e+001	  4.8053098e+001	
  1.7600000e+002	  4.0000000e+000	  9.2150000e+002	  7.8785739e+001	  6.7632748e+001	
  1.7700000e+002	  5.0000000e+000	  9.2300000e+002	  7.4910142e+001	  3.4989936e+001	
  1.7800000e+002	  6.0000000e+000	  9.2450000e+002	  8.0829385e+001	  4.6688020e+001	
  1.7900000e+002	  1.0000000e+000	  9.2600000e+002	  0.0000000e+000	  0.0000000e+000	
  1.8000000e+002	  4.0000000e+000	  9.2750000e+002	  7.3624266e+001	  3.1016225e+001	
  1.8100000e+002	  6.0000000e+000	  9.3050000e+002	  7.5247476e+001	  4.2277645e+001	
  1.8200000e+002	  3.0000000e+000	  9.3200000e+002	  8.9784761e+001	  2.8456709e+001	
  1.8300000e+002	  2.0000000e+000	  9.3350000e+002	  1.3700000e+002	  1.1348231e+002	
  1.8400000e+002	  5.0000000e+000	  9.3500000e+002	  8.9497820e+001	  3.7729632e+001	
  1.8500000e+002	  4.0000000e+000	  9.3650000e+002	  8.0039150e+001	  3.6266556e+001	
  1.8600000e+002	  6.0000000e+000	  9.4100000e+002	  6.1729596e+001	  4.3991704e+001	
  1.8700000e+002	  4.0000000e+000	  9.4250000e+002	  6.2592851e+001	  3.1943264e+001	
  1.8800000e+002	  3.0000000e+000	  9.4400000e+002	  8.1249034e+001	  3.0980361e+001	
  1.8900000e+002	  5.0000000e+000	  9.4550000e+002	  8.2406303e+001	  4.7845156e+001	
  1.9000000e+002	  1.0000000e+000	  9.4700000e+002	  0.0000000e+000	  0.0000000e+000	
  1.9100000e+002	  4.0000000e+000	  9.4850000e+002	  9.4680292e+001	  5.2378374e+001	
  1.9200000e+002	  6.0000000e+000	  9.5000000e+002	  6.3888424e+001	  2.5884295e+001	
  1.9300000e+002	  6.0000000e+000	  9.5450000e+002	  8.2930953e+001	  3.2364425e+001	
  1.9400000e+002	  5.0000000e+000	  9.5600000e+002	  5.7499059e+001	  2.5847251e+001	
  1.9500000e+002	  4.0000000e+000	  9.5750000e+002	  8.6591780e+001	  6.3192437e+001	
  1.9600000e+002	  2.0000000e+000	  9.5900000e+002	  1.3700000e+002	  1.2665566e+002	
  1.9700000e+002	  3.0000000e+000	  9.6050000e+002	  7.0672416e+001	  3.9120302e+001	
  1.9800000e+002	  4.0000000e+000	  9.6350000e+002	  6.9109728e+001	  4.0210755e+001	
  1.9900000e+002	  1.0000000e+000	  9.6500000e+002	  0.0000000e+000	  0.0000000e+000	
  2.0000000e+002	  6.0000000e+000	  9.6650000e+002	  6.0033740e+001	  2.6387651e+001	
  2.0100000e+002	  5.0000000e+000	  9.6800000e+002	  9.2437470e+001	  3.9929091e+001	
  2.0200000e+002	  4.0000000e+000	  9.7100000e+002	  8.2820073e+001	  7.4387442e+001	
  2.0300000e+002	  3.0000000e+000	  9.7400000e+002	  9.6543909e+001	  2.6277597e+001	
  2.0400000e+002	  6.0000000e+000	  9.7550000e+002	  6.7628867e+001	  3.4772677e+001	
  2.0500000e+002	  4.0000000e+000	  9.7700000e+002	  1.0573319e+002	  4.0594803e+001	
  2.0600000e+002	  5.0000000e+000	  9.7850000e+002	  1.0132059e+002	  6.4371197e+001	
  2.0700000e+002	  6.0000000e+000	  9.8150000e+002	  8.5892003e+001	  4.8222747e+001	
  2.0800000e+002	  2.0000000e+000	  9.8300000e+002	  1.3700000e+002	  1.0567338e+002	
  2.0900000e+002	  4.0000000e+000	  9.8450000e+002	  5.6094333e+001	  4.0988758e+001	
  2.1000000e+002	  1.0000000e+000	  9.8600000e+002	  0.0000000e+000	  0.0000000e+000	
  2.1100000e+002	  3.0000000e+000	  9.8750000e+002	  7.9796393e+001	  2.6518836e+001	
  2.1200000e+002	  5.0000000e+000	  9.8900000e+002	  8.3486366e+001	  3.2563630e+001	
  2.1300000e+002	  6.0000000e+000	  9.9050000e+002	  7.7146960e+001	  4.8537436e+001	
  2.1400000e+002	  4.0000000e+000	  9.9200000e+002	  6.1656415e+001	  2.7014555e+001	
  2.1500000e+002	  4.0000000e+000	  9.9800000e+002	  5.0311386e+001	  3.2298735e+001	
  2.1600000e+002	  6.0000000e+000	  9.9950000e+002	  5.9923139e+001	  4.0461110e+001	
  2.1700000e+002	  5.0000000e+000	  1.0010000e+003	  9.0291705e+001	  7.7122211e+001	
  2.1800000e+002	  3.0000000e+000	  1.0040000e+003	  9.7176622e+001	  5.1094011e+001	
  2.1900000e+002	  4.0000000e+000	  1.0055000e+003	  6.1627209e+001	  5.3432246e+001	
  2.2000000e+002	  1.0000000e+000	  1.0070000e+003	  0.0000000e+000	  0.0000000e+000	
  2.2100000e+002	  2.0000000e+000	  1.0085000e+003	  1.3700000e+002	  1.1271940e+002	
  2.2200000e+002	  6.0000000e+000	  1.0100000e+003	  8.7831584e+001	  3.5181353e+001	
  2.2300000e+002	  5.0000000e+000	  1.0130000e+003	  1.0500152e+002	  4.0382471e+001	
  2.2400000e+002	  4.0000000e+000	  1.0145000e+003	  7.8323785e+001	  5.8310326e+001	
  2.2500000e+002	  6.0000000e+000	  1.0160000e+003	  7.6182111e+001	  3.5852654e+001	
  2.2600000e+002	  4.0000000e+000	  1.0205000e+003	  6.7009877e+001	  5.1579242e+001	
  2.2700000e+002	  3.0000000e+000	  1.0220000e+003	  9.1551905e+001	  4.8817990e+001	
  2.2800000e+002	  6.0000000e+000	  1.0235000e+003	  7.0116846e+001	  4.0593421e+001	
  2.2900000e+002	  1.0000000e+000	  1.0250000e+003	  0.0000000e+000	  0.0000000e+000	
  2.3000000e+002	  5.0000000e+000	  1.0265000e+003	  8.3142697e+001	  6.0335424e+001	
  2.3100000e+002	  4.0000000e+000	  1.0280000e+003	  7.0736998e+001	  5.7279225e+001	
  2.3200000e+002	  6.0000000e+000	  1.0310000e+003	  8.6218050e+001	  3.1057437e+001	
  2.3300000e+002	  2.0000000e+000	  1.0325000e+003	  1.3700000e+002	  1.2437128e+002	
  2.3400000e+002	  4.0000000e+000	  1.0340000e+003	  8.6118499e+001	  4.1151558e+001	
  2.3500000e+002	  3.0000000e+000	  1.0370000e+003	  9.1042759e+001	  3.4446559e+001	
  2.3600000e+002	  5.0000000e+000	  1.0385000e+003	  8.3467653e+001	  5.9421993e+001	
  2.3700000e+002	  6.0000000e+000	  1.0400000e+003	  6.8194491e+001	  3.1318232e+001	
  2.3800000e+002	  4.0000000e+000	  1.0415000e+003	  9.4068718e+001	  3.5624572e+001	
  2.3900000e+002	  1.0000000e+000	  1.0445000e+003	  0.0000000e+000	  0.0000000e+000	
  2.4000000e+002	  4.0000000e+000	  1.0475000e+003	  9.3460374e+001	  5.6683406e+001	
  2.4100000e+002	  6.0000000e+000	  1.0490000e+003	  8.8925685e+001	  4.2386864e+001	
  2.4200000e+002	  5.0000000e+000	  1.0505000e+003	  8.2057380e+001	  2.6880167e+001	
  2.4300000e+002	  3.0000000e+000	  1.0535000e+003	  6.1483778e+001	  3.0737576e+001	
  2.4400000e+002	  4.0000000e+000	  1.0550000e+003	  6.9993394e+001	  5.0626650e+001	
  2.4500000e+002	  2.0000000e+000	  1.0565000e+003	  1.3700000e+002	  1.1103772e+002	
  2.4600000e+002	  6.0000000e+000	  1.0580000e+003	  8.4551730e+001	  3.5717711e+001	
  2.4700000e+002	  5.0000000e+000	  1.0625000e+003	  8.9575558e+001	  6.8826852e+001	
  2.4800000e+002	  4.0000000e+000	  1.0640000e+003	  1.1061811e+002	  7.7273018e+001	
  2.4900000e+002	  1.0000000e+000	  1.0655000e+003	  0.0000000e+000	  0.0000000e+000	
  2.5000000e+002	  6.0000000e+000	  1.0670000e+003	  5.2197319e+001	  3.2625277e+001	
  2.5100000e+002	  4.0000000e+000	  1.0700000e+003	  9.9468669e+001	  4.5897520e+001	
  2.5200000e+002	  3.0000000e+000	  1.0715000e+003	  8.7261849e+001	  4.1255808e+001	
  2.5300000e+002	  6.0000000e+000	  1.0730000e+003	  8.4009773e+001	  3.3150632e+001	
  2.5400000e+002	  5.0000000e+000	  1.0760000e+003	  8.9433438e+001	  2.9847122e+001	
  2.5500000e+002	  4.0000000e+000	  1.0775000e+003	  1.1265084e+002	  5.2491599e+001	
  2.5600000e+002	  6.0000000e+000	  1.0805000e+003	  5.0371238e+001	  2.6007343e+001	
  2.5700000e+002	  2.0000000e+000	  1.0820000e+003	  1.3700000e+002	  1.2733267e+002	
  2.5800000e+002	  4.0000000e+000	  1.0835000e+003	  9.9795754e+001	  5.9084030e+001	
  2.5900000e+002	  1.0000000e+000	  1.0850000e+003	  0.0000000e+000	  0.0000000e+000	
  2.6000000e+002	  3.0000000e+000	  1.0865000e+003	  8.0259412e+001	  4.4692161e+001	
  2.6100000e+002	  5.0000000e+000	  1.0880000e+003	  1.0323707e+002	  7.9181992e+001	
  2.6200000e+002	  6.0000000e+000	  1.0895000e+003	  8.3013543e+001	  3.7273299e+001	
  2.6300000e+002	  4.0000000e+000	  1.0910000e+003	  8.0657620e+001	  6.0688411e+001	
  2.6400000e+002	  4.0000000e+000	  1.0970000e+003	  7.4723982e+001	  6.6995355e+001	
  2.6500000e+002	  6.0000000e+000	  1.0985000e+003	  5.3136428e+001	  2.8407822e+001	
  2.6600000e+002	  5.0000000e+000	  1.1000000e+003	  1.0345181e+002	  4.7272170e+001	
  2.6700000e+002	  3.0000000e+000	  1.1030000e+003	  8.2950013e+001	  3.0142122e+001	
  2.6800000e+002	  4.0000000e+000	  1.1045000e+003	  7.0160539e+001	  6.0959292e+001	
  2.6900000e+002	  1.0000000e+000	  1.1060000e+003	  0.0000000e+000	  0.0000000e+000	
  2.7000000e+002	  2.0000000e+000	  1.1075000e+003	  1.3700000e+002	  1.0632452e+002	
  2.7100000e+002	  6.0000000e+000	  1.1090000e+003	  5.7803130e+001	  2.6118442e+001	
  2.7200000e+002	  7.0000000e+000	  1.1105000e+003	  1.3700000e+002	  1.1328081e+002	
  2.7300000e+002	  5.0000000e+000	  1.1120000e+003	  9.9985704e+001	  3.7143739e+001	
  2.7400000e+002	  4.0000000e+000	  1.1135000e+003	  1.0382797e+002	  6.9183722e+001	
